"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","e(0)","se(e(0))","Abridged life table flag"
06077001400,06,077,001400,74,1.2203,3
06077001500,06,077,001500,70.9,1.2994,3
06077001600,06,077,001600,72.8,2.5006,3
06077001700,06,077,001700,71,1.6276,3
06077001800,06,077,001800,74.6,1.989,3
06077001900,06,077,001900,72.6,1.5393,3
06077002000,06,077,002000,75.1,1.3957,3
06077002100,06,077,002100,75,1.0399,2
06077002201,06,077,002201,73,2.2984,3
06077002202,06,077,002202,75.9,1.6358,3
06077002300,06,077,002300,76,1.8158,1
06077002401,06,077,002401,77.4,2.2008,3
06077002402,06,077,002402,75.7,2.6396,3
06077002503,06,077,002503,71.1,1.6517,3
06077002504,06,077,002504,82.1,3.7746,3
06077002701,06,077,002701,76.3,1.8301,3
06077002702,06,077,002702,76.2,1.7531,1
06077002800,06,077,002800,79,3.4211,3
06077003106,06,077,003106,80.7,1.5797,3
06077003108,06,077,003108,76.5,1.2559,3
06077003109,06,077,003109,78.1,1.3458,3
06077003110,06,077,003110,76.7,2.1131,3
06077003111,06,077,003111,77.6,1.0025,2
06077003112,06,077,003112,80.9,1.9231,3
06077003113,06,077,003113,76.5,1.1707,2
06077003114,06,077,003114,82.1,1.3399,3
06077003203,06,077,003203,81.9,2.4935,3
06077003205,06,077,003205,75.8,3.546,3
06077003208,06,077,003208,80,1.2628,3
06077003209,06,077,003209,79.4,1.8985,3
06077003210,06,077,003210,78.7,1.5345,3
06077003213,06,077,003213,75,1.3927,1
06077003214,06,077,003214,77.7,1.2118,3
06077003215,06,077,003215,84.3,3.6079,3
06077003216,06,077,003216,76.1,1.6242,3
06077003217,06,077,003217,76.5,2.9337,3
06077003305,06,077,003305,75.5,1.8484,3
06077003306,06,077,003306,80.3,2.249,3
06077003307,06,077,003307,73.2,1.5032,1
06077003308,06,077,003308,78.5,3.1466,3
06077003310,06,077,003310,75.4,1.448,3
06077003311,06,077,003311,71.6,1.5804,3
06077003312,06,077,003312,66.1,1.7357,1
06077003313,06,077,003313,74,1.9218,3
06077003403,06,077,003403,77.6,2.1974,3
06077003404,06,077,003404,75.5,1.4849,3
06077003405,06,077,003405,78.2,1.8701,3
06077003406,06,077,003406,75.6,1.8418,3
06077003407,06,077,003407,72.4,1.8274,3
06077003409,06,077,003409,77.1,1.3743,2
06077003410,06,077,003410,76.2,1.1752,3
06077003500,06,077,003500,77.8,0.9818,3
06077003601,06,077,003601,80.7,0.8581,2
06077003602,06,077,003602,76,1.8679,3
06077003700,06,077,003700,74.9,1.6158,3
06077003801,06,077,003801,82.3,3.1945,3
06077003802,06,077,003802,82,2.8848,3
06077003803,06,077,003803,79.7,1.8638,3
06077004001,06,077,004001,78.4,1.4414,3
06077004002,06,077,004002,81.7,1.2729,3
06077004102,06,077,004102,81,1.796,3
06077004104,06,077,004104,83.3,1.8462,3
06077004105,06,077,004105,78.2,1.0987,3
06077004106,06,077,004106,77.8,2.2184,3
06077004201,06,077,004201,76.6,0.9134,3
06077004202,06,077,004202,77.7,1.8846,3
06077004203,06,077,004203,76.1,1.3253,3
06077004204,06,077,004204,75.6,1.1546,3
06077004302,06,077,004302,75.9,1.804,3
06077004303,06,077,004303,82,1.2117,3
06077004305,06,077,004305,82.8,3.3805,3
06077004307,06,077,004307,77.1,1.4993,3
06077004308,06,077,004308,76.7,2.1197,3
06077004402,06,077,004402,77.4,1.6224,3
06077004403,06,077,004403,78.3,2.6037,1
06077004404,06,077,004404,77.8,3.3319,1
06077004501,06,077,004501,76.5,1.5383,3
06077004502,06,077,004502,75.8,2.8398,1
06077004600,06,077,004600,80,2.0949,3
06077004701,06,077,004701,78.5,1.0559,2
06077004703,06,077,004703,83.9,3.026,3
06077004704,06,077,004704,79.9,1.4493,3
06077004800,06,077,004800,82,1.8855,3
06077004901,06,077,004901,80.4,1.4512,3
06077004902,06,077,004902,80.8,1.4822,3
06077005001,06,077,005001,78.7,2.1666,1
06077005003,06,077,005003,83.9,2.3399,3
06077005004,06,077,005004,80.5,1.8899,3
06077005106,06,077,005106,85.4,2.5541,3
06077005108,06,077,005108,75.7,2.2545,3
06077005109,06,077,005109,72,1.3082,3
06077005110,06,077,005110,78.3,1.337,3
06077005113,06,077,005113,79,1.3619,3
06077005114,06,077,005114,80.5,2.2078,3
06077005119,06,077,005119,80,1.6436,2
06077005122,06,077,005122,78.9,2.7159,3
06077005123,06,077,005123,81.1,2.8186,3
06077005124,06,077,005124,79.1,1.5519,3
06077005125,06,077,005125,77.1,2.0422,3
06077005126,06,077,005126,77.1,1.3862,3
06077005127,06,077,005127,81.4,2.6218,1
06077005129,06,077,005129,76.3,2.2057,3
06077005130,06,077,005130,79.9,3.3705,3
06077005131,06,077,005131,76.2,1.5302,3
06077005132,06,077,005132,74.4,1.6471,3
06077005133,06,077,005133,77.5,1.3362,3
06077005134,06,077,005134,83.5,2.6302,3
06077005135,06,077,005135,81,1.1119,3
06077005202,06,077,005202,82.4,1.9296,3
06077005206,06,077,005206,79.1,0.9179,3
06077005207,06,077,005207,81.1,1.4245,3
06077005208,06,077,005208,79.7,1.819,3
06077005209,06,077,005209,78.5,1.9172,3
06077005210,06,077,005210,77.4,2.5165,3
06077005302,06,077,005302,80.2,2.0761,3
06077005303,06,077,005303,76.1,1.3664,3
06077005305,06,077,005305,76.8,1.1919,1
06077005307,06,077,005307,79.8,2.6366,3
06077005308,06,077,005308,77.5,1.1077,3
06077005403,06,077,005403,78.2,1.3403,3
06077005405,06,077,005405,76.2,1.9998,3
06077005406,06,077,005406,78.2,1.9595,3
06077005501,06,077,005501,77.2,1.1743,2
06077005502,06,077,005502,79.3,2.3187,3
06079010002,06,079,010002,82.3,1.8116,3
06079010016,06,079,010016,78.2,1.3671,3
06079010101,06,079,010101,81.4,1.9466,3
06079010102,06,079,010102,75.8,1.2777,3
06079010201,06,079,010201,80.4,1.4788,1
06079010202,06,079,010202,80.7,1.4081,3
06079010204,06,079,010204,81,1.4914,1
06079010205,06,079,010205,77.2,1.2603,3
06079010300,06,079,010300,80.6,1.3951,3
06079010403,06,079,010403,81.9,1.5371,3
06079010404,06,079,010404,80.7,2.0147,3
06079010503,06,079,010503,78.4,1.2006,3
06079010504,06,079,010504,83.1,2.7901,3
06079010602,06,079,010602,80.1,1.0883,3
06079010603,06,079,010603,70.4,3.2689,3
06079010701,06,079,010701,83.3,1.8481,3
06079010703,06,079,010703,76.2,1.1127,3
06079010707,06,079,010707,82.4,1.262,3
06079011001,06,079,011001,78.3,1.082,3
06079011102,06,079,011102,81.4,1.6227,2
06079011103,06,079,011103,74.8,2.0472,3
06079011501,06,079,011501,77.3,1.8161,3
06079011503,06,079,011503,83.8,1.9334,3
06079011600,06,079,011600,82.2,1.9807,2
06079011701,06,079,011701,81.4,1.3666,3
06079011704,06,079,011704,82.1,2.2077,3
06079011800,06,079,011800,84.5,1.7508,3
06079011901,06,079,011901,79.7,1.2768,3
06079011902,06,079,011902,79.1,0.9195,3
06079012000,06,079,012000,79.2,1.2971,3
06079012102,06,079,012102,79.5,1.4068,2
06079012200,06,079,012200,80,1.9985,3
06079012302,06,079,012302,81.1,1.5288,3
06079012304,06,079,012304,81.6,1.6373,3
06079012401,06,079,012401,82.5,2.9568,1
06079012402,06,079,012402,79.4,1.0431,1
06079012502,06,079,012502,82.3,2.4518,3
06079012503,06,079,012503,77.2,1.5153,3
06079012505,06,079,012505,80.8,1.4661,3
06079012600,06,079,012600,81.6,1.4157,3
06079012702,06,079,012702,82.6,1.8161,3
06079012704,06,079,012704,83.9,1.4728,3
06079012900,06,079,012900,80.6,1.6234,3
06081600100,06,081,600100,84.1,2.9924,3
06081600200,06,081,600200,85.6,3.0123,3
06081600300,06,081,600300,81.6,1.4989,3
06081600401,06,081,600401,85.5,3.1921,3
06081600402,06,081,600402,85.1,3.1968,3
06081600500,06,081,600500,82.9,2.3087,3
06081600600,06,081,600600,84.8,2.5246,3
06081600700,06,081,600700,84.1,2.5438,3
06081600800,06,081,600800,81.4,1.4472,2
06081600900,06,081,600900,83.5,1.2939,3
06081601000,06,081,601000,79,1.0947,3
06081601100,06,081,601100,85.5,1.6642,3
06081601200,06,081,601200,81.3,1.5803,2
06081601300,06,081,601300,79.3,1.503,3
06081601400,06,081,601400,80.2,1.0757,2
06081601501,06,081,601501,86.6,2.2981,3
06081601502,06,081,601502,81.9,1.4484,3
06081601601,06,081,601601,79.4,1.3918,3
06081601603,06,081,601603,81.5,0.8745,2
06081601604,06,081,601604,81.2,1.5972,2
06081601605,06,081,601605,83.7,2.0266,3
06081601700,06,081,601700,79.4,1.2081,3
06081601800,06,081,601800,82.1,1.652,3
06081601901,06,081,601901,85.4,2.384,3
06081601902,06,081,601902,81.3,1.2303,2
06081602000,06,081,602000,82.5,1.26,3
06081602100,06,081,602100,81.2,2.1872,3
06081602200,06,081,602200,80.9,1.6164,3
06081602300,06,081,602300,80.4,1.3646,2
06081602400,06,081,602400,81.7,1.3724,3
06081602500,06,081,602500,84.1,1.6451,3
06081602600,06,081,602600,83.6,1.9773,3
06081602700,06,081,602700,82.3,2.194,3
06081602800,06,081,602800,80,1.3435,3
06081602900,06,081,602900,80.2,1.696,3
06081603000,06,081,603000,80.4,2.3036,3
06081603100,06,081,603100,81.1,1.9612,3
06081603200,06,081,603200,77.1,1.7138,3
06081603300,06,081,603300,83.5,1.6323,3
06081603400,06,081,603400,82.8,2.0978,3
06081603700,06,081,603700,80.4,1.5334,1
06081603801,06,081,603801,81.2,2.7297,3
06081603802,06,081,603802,84.4,1.5349,3
06081603900,06,081,603900,83.8,1.9426,3
06081604000,06,081,604000,82.5,1.9827,3
06081604101,06,081,604101,79.1,1.525,3
06081604102,06,081,604102,80.2,1.4089,2
06081604200,06,081,604200,79.1,1.7329,3
06081604400,06,081,604400,82,1.85,3
06081604500,06,081,604500,83.4,1.4174,3
06081604700,06,081,604700,85.6,2.4128,3
06081604800,06,081,604800,82.8,1.1658,3
06081604900,06,081,604900,84.4,1.2383,3
06081605000,06,081,605000,81.3,1.005,3
06081605100,06,081,605100,80,1.5882,3
06081605200,06,081,605200,81.8,1.4579,3
06081605300,06,081,605300,84.6,1.7958,3
06081605400,06,081,605400,81.4,1.364,3
06081605500,06,081,605500,85.4,2.0574,3
06081605600,06,081,605600,86.4,1.4736,3
06081605700,06,081,605700,85.6,1.9053,3
06081605800,06,081,605800,82.3,1.145,2
06081605900,06,081,605900,81.6,1.0509,2
06081606000,06,081,606000,81.6,1.0951,3
06081606100,06,081,606100,81.7,2.0436,3
06081606200,06,081,606200,83,2.0787,3
06081606300,06,081,606300,83,1.3255,3
06081606400,06,081,606400,85.5,1.534,3
06081606500,06,081,606500,84.1,1.7308,3
06081606600,06,081,606600,84.8,1.7593,3
06081606700,06,081,606700,87.6,2.0038,3
06081606800,06,081,606800,84.2,1.8464,3
06081606900,06,081,606900,86.8,2.8275,3
06081607000,06,081,607000,81.5,1.2664,3
06081607100,06,081,607100,85.8,1.9242,3
06081607200,06,081,607200,83.6,2.55,3
06081607300,06,081,607300,82.5,1.3383,3
06081607400,06,081,607400,81.5,1.1829,3
06081607500,06,081,607500,87.3,3.1263,3
06081607600,06,081,607600,78.9,1.3427,3
06081607701,06,081,607701,81.6,2.3295,3
06081607702,06,081,607702,80.4,1.4263,3
06081607800,06,081,607800,82.2,2.477,3
06081607900,06,081,607900,86.8,3.1837,3
06081608001,06,081,608001,86.3,3.3443,3
06081608002,06,081,608002,81.2,1.3452,2
06081608004,06,081,608004,85.9,2.2364,3
06081608013,06,081,608013,81.2,1.2202,2
06081608023,06,081,608023,91.2,3.9857,3
06081608100,06,081,608100,81.5,0.931,2
06081608200,06,081,608200,81.5,1.3026,2
06081608300,06,081,608300,81.5,1.2764,2
06081608400,06,081,608400,80.8,1.8647,3
06081608501,06,081,608501,82.9,1.9158,3
06081608502,06,081,608502,81.5,1.7086,2
06081608600,06,081,608600,87.4,3.5421,3
06081608700,06,081,608700,83.1,1.4594,3
06081608800,06,081,608800,84.7,1.911,3
06081608900,06,081,608900,82.7,1.1621,3
06081609000,06,081,609000,82.8,2.1879,3
06081609100,06,081,609100,77.6,2.08,3
06081609201,06,081,609201,81.8,1.3324,3
06081609202,06,081,609202,82.6,1.335,3
06081609300,06,081,609300,91.3,3.0306,3
06081609400,06,081,609400,80.7,1.5768,3
06081609500,06,081,609500,85.5,2.0876,3
06081609601,06,081,609601,85.8,2.3995,3
06081609602,06,081,609602,85.1,2.6671,3
06081609603,06,081,609603,84.6,1.7358,3
06081609700,06,081,609700,85.3,1.9672,3
06081609800,06,081,609800,82.9,1.3619,3
06081609900,06,081,609900,83.3,1.4849,3
06081610000,06,081,610000,80.5,1.7718,3
06081610100,06,081,610100,85.1,3.6206,3
06081610201,06,081,610201,80.6,1.8022,3
06081610202,06,081,610202,77.4,2.3936,3
06081610203,06,081,610203,76.2,1.7866,2
06081610302,06,081,610302,79.2,2.4461,3
06081610303,06,081,610303,81.2,1.4534,2
06081610304,06,081,610304,82.9,2.2239,3
06081610400,06,081,610400,81.6,2.0166,3
06081610500,06,081,610500,78.7,1.9603,3
06081610601,06,081,610601,77.4,1.5608,2
06081610602,06,081,610602,83.1,2.5024,3
06081610800,06,081,610800,80.8,2.4317,3
06081610900,06,081,610900,81.6,2.0102,1
06081611000,06,081,611000,83.9,1.9941,3
06081611100,06,081,611100,85.2,1.7852,3
06081611200,06,081,611200,81.8,1.207,3
06081611300,06,081,611300,83.4,1.1508,3
06081611400,06,081,611400,83.8,1.6385,3
06081611500,06,081,611500,85.8,1.7233,3
06081611600,06,081,611600,84.1,2.8645,3
06081611700,06,081,611700,77.8,1.1341,2
06081611800,06,081,611800,80,2.1476,3
06081611900,06,081,611900,79,2.2076,3
06081612000,06,081,612000,78.9,1.7678,3
06081612500,06,081,612500,84.9,2.2079,3
06081612600,06,081,612600,80.6,1.2878,3
06081612700,06,081,612700,85.2,1.9855,3
06081612800,06,081,612800,84.9,1.8617,3
06081612900,06,081,612900,84.7,1.8702,3
06081613000,06,081,613000,85.7,1.7395,3
06081613200,06,081,613200,89,1.8331,3
06081613400,06,081,613400,84.9,2.1408,3
06081613501,06,081,613501,83.4,1.7629,2
06081613502,06,081,613502,82.2,2.2259,2
06081613600,06,081,613600,86.2,3.1592,1
06081613700,06,081,613700,83.8,1.899,3
06081613800,06,081,613800,82.4,1.942,2
06081613900,06,081,613900,83.4,2.2133,3
06081614000,06,081,614000,80.5,1.3395,3
06083000101,06,083,000101,84.2,1.522,3
06083000102,06,083,000102,79.9,1.5425,3
06083000103,06,083,000103,81.3,1.3565,3
06083000200,06,083,000200,83.1,1.6043,3
06083000301,06,083,000301,79.8,2.6335,3
06083000302,06,083,000302,83.6,1.6533,3
06083000400,06,083,000400,86.9,2.1344,3
06083000501,06,083,000501,82.3,1.292,2
06083000502,06,083,000502,87.2,2.8442,3
06083000600,06,083,000600,86.1,2.0257,3
06083000700,06,083,000700,87.2,1.8357,3
06083000801,06,083,000801,77.8,1.6813,3
06083000804,06,083,000804,80.7,2.6186,3
06083000900,06,083,000900,78,1.9699,3
06083001000,06,083,001000,79.6,2.4025,3
06083001101,06,083,001101,82,2.1488,3
06083001102,06,083,001102,78.8,2.0721,2
06083001203,06,083,001203,81.9,2.5329,3
06083001206,06,083,001206,80.6,2.0794,2
06083001208,06,083,001208,82.7,1.4622,3
06083001304,06,083,001304,83.4,1.9603,3
06083001306,06,083,001306,82.7,1.4674,3
06083001402,06,083,001402,85.2,1.4284,3
06083001500,06,083,001500,82.8,1.4843,3
06083001601,06,083,001601,84.3,1.6154,3
06083001604,06,083,001604,84.1,2.8371,3
06083001704,06,083,001704,82.7,2.0762,3
06083001706,06,083,001706,81.6,1.3207,3
06083001800,06,083,001800,80.1,3.07,2
06083001901,06,083,001901,82,1.2192,3
06083001903,06,083,001903,85.8,1.6307,3
06083001905,06,083,001905,86.6,2.7711,3
06083001906,06,083,001906,83.4,2.3002,3
06083002005,06,083,002005,79.3,1.2285,3
06083002006,06,083,002006,85,3.7479,3
06083002007,06,083,002007,81.6,1.073,3
06083002008,06,083,002008,82.1,1.6625,3
06083002009,06,083,002009,80,1.4078,3
06083002010,06,083,002010,81.2,1.5912,3
06083002011,06,083,002011,83.7,1.9507,3
06083002012,06,083,002012,81.2,1.7581,3
06083002013,06,083,002013,84.5,2.1043,3
06083002101,06,083,002101,76.5,1.2024,3
06083002102,06,083,002102,81.6,2.5441,3
06083002103,06,083,002103,81.8,2.3438,3
06083002205,06,083,002205,77.7,1.4761,3
06083002206,06,083,002206,76.8,1.2767,1
06083002209,06,083,002209,82.7,3.6826,3
06083002210,06,083,002210,81.1,1.4949,3
06083002211,06,083,002211,81.5,1.1586,3
06083002303,06,083,002303,79.4,1.211,1
06083002304,06,083,002304,83.3,3.3714,3
06083002305,06,083,002305,78.3,1.2757,3
06083002306,06,083,002306,80.5,1.4219,3
06083002402,06,083,002402,80.8,1.6641,3
06083002403,06,083,002403,79.2,2.8129,3
06083002404,06,083,002404,76.6,2.0188,1
06083002502,06,083,002502,82.9,2.0731,3
06083002702,06,083,002702,74.3,2.0886,3
06083002703,06,083,002703,78.9,2.163,3
06083002705,06,083,002705,75.9,0.9734,2
06083002706,06,083,002706,76.3,1.0305,2
06083002707,06,083,002707,76.6,1.9451,3
06083002708,06,083,002708,78.4,1.4769,3
06083002802,06,083,002802,79.3,1.3802,3
06083002806,06,083,002806,76.1,1.4167,3
06083002808,06,083,002808,82.2,1.3847,3
06083002809,06,083,002809,79.8,1.0324,3
06083002906,06,083,002906,84.1,1.7242,3
06083002907,06,083,002907,82.6,1.5717,2
06083002909,06,083,002909,82.7,1.4518,3
06083002913,06,083,002913,86.4,2.2624,3
06083002914,06,083,002914,78.5,1.1911,3
06083002926,06,083,002926,78.5,2.1623,2
06083002930,06,083,002930,80.6,2.3117,3
06083002932,06,083,002932,83.5,1.7683,2
06083003001,06,083,003001,79.8,1.6113,3
06083003004,06,083,003004,80.6,0.9398,3
06083003007,06,083,003007,83.8,1.3975,3
06083003102,06,083,003102,80.9,1.541,3
06085500100,06,085,500100,84.4,2.6833,3
06085500200,06,085,500200,79.9,2.8326,3
06085500300,06,085,500300,77.4,3.8917,3
06085500400,06,085,500400,80.2,2.3956,3
06085500500,06,085,500500,81,1.0731,3
06085500600,06,085,500600,83.1,3.0493,3
06085500800,06,085,500800,82.1,1.0978,2
06085500901,06,085,500901,80.9,1.4986,2
06085501000,06,085,501000,82.1,2.9369,3
06085501101,06,085,501101,85,2.5631,3
06085501102,06,085,501102,83.1,2.1951,3
06085501200,06,085,501200,79.1,2.1997,3
06085501300,06,085,501300,82.3,1.4968,2
06085501401,06,085,501401,83.5,3.3984,3
06085501402,06,085,501402,79.6,1.5633,3
06085501501,06,085,501501,78.7,3.0197,3
06085501502,06,085,501502,81.8,2.1314,3
06085501600,06,085,501600,78.2,2.7231,3
06085501700,06,085,501700,82.8,2.8226,3
06085501800,06,085,501800,80.9,1.5381,3
06085501900,06,085,501900,81.4,1.1981,2
06085502001,06,085,502001,80.9,2.053,3
06085502002,06,085,502002,81.4,1.8913,3
06085502101,06,085,502101,79.4,1.2923,3
06085502102,06,085,502102,79.2,1.5741,3
06085502201,06,085,502201,81.7,2.0081,3
06085502202,06,085,502202,78.6,1.4905,3
06085502301,06,085,502301,82.4,1.1312,2
06085502302,06,085,502302,83.2,2.5328,3
06085502400,06,085,502400,81.9,1.2833,3
06085502500,06,085,502500,86.5,1.7554,3
06085502601,06,085,502601,84.7,1.5416,3
06085502603,06,085,502603,79.2,1.4405,3
06085502701,06,085,502701,84.5,1.9299,3
06085502702,06,085,502702,83.6,1.5985,3
06085502800,06,085,502800,81.7,2.4861,3
06085502901,06,085,502901,81.7,1.1474,3
06085502902,06,085,502902,81.8,0.9245,3
06085502903,06,085,502903,83.4,1.3447,3
06085502906,06,085,502906,82.9,2.3243,3
06085502907,06,085,502907,80.6,1.211,3
06085502908,06,085,502908,81.4,1.1451,3
06085502909,06,085,502909,81,1.6459,3
06085502910,06,085,502910,83.6,1.9371,3
06085503001,06,085,503001,79.9,1.1565,3
06085503002,06,085,503002,78,1.5384,3
06085503003,06,085,503003,81.7,1.1817,3
06085503105,06,085,503105,80.4,1.5765,2
06085503108,06,085,503108,81,1.4296,3
06085503110,06,085,503110,81.5,2.501,3
06085503111,06,085,503111,79.4,1.2794,2
06085503112,06,085,503112,84.2,3.5095,3
06085503115,06,085,503115,81.7,2.0889,3
06085503116,06,085,503116,82.2,2.8868,3
06085503117,06,085,503117,77.3,1.3473,2
06085503118,06,085,503118,79.4,1.8662,2
06085503121,06,085,503121,79.4,1.8693,2
06085503122,06,085,503122,78.8,3.7858,3
06085503123,06,085,503123,79.7,3.1682,3
06085503204,06,085,503204,83.2,2.5527,3
06085503207,06,085,503207,83.5,2.5736,3
06085503208,06,085,503208,83.4,2.2607,3
06085503210,06,085,503210,85.9,3.1517,3
06085503211,06,085,503211,85.5,3.7263,3
06085503212,06,085,503212,86.8,3.4427,3
06085503213,06,085,503213,83.4,3.4804,3
06085503214,06,085,503214,81.2,2.1472,3
06085503217,06,085,503217,77.7,1.7455,2
06085503218,06,085,503218,83.3,3.5494,3
06085503304,06,085,503304,78.7,0.8613,2
06085503305,06,085,503305,83.1,2.1274,3
06085503306,06,085,503306,80.7,1.5446,3
06085503312,06,085,503312,81,1.3472,2
06085503315,06,085,503315,84.4,2.8495,1
06085503321,06,085,503321,86,2.625,3
06085503322,06,085,503322,81.4,1.5979,3
06085503323,06,085,503323,81.1,1.5913,2
06085503324,06,085,503324,87.1,3.0135,3
06085503325,06,085,503325,82.3,2.4254,3
06085503326,06,085,503326,88.7,3.6536,3
06085503327,06,085,503327,82.1,1.5088,3
06085503329,06,085,503329,81.5,1.4066,2
06085503330,06,085,503330,83.6,2.7958,3
06085503331,06,085,503331,81.4,1.299,3
06085503332,06,085,503332,85.2,1.1,3
06085503333,06,085,503333,82.3,1.1646,2
06085503334,06,085,503334,85.1,3.0672,3
06085503336,06,085,503336,81.3,1.5188,2
06085503337,06,085,503337,85,2.9279,3
06085503401,06,085,503401,81.9,2.1365,3
06085503402,06,085,503402,75.9,1.1048,2
06085503504,06,085,503504,80.8,2.0354,3
06085503506,06,085,503506,80.8,3.0119,3
06085503507,06,085,503507,79.7,2.2825,3
